id,visitid,violation,details_id,obs
261383,6719107,36-68-4,18184811,Basic - Hood ventilation system inadequate as evidenced by grease accumulation on walls/ceiling. **Warning**
261384,6719107,14-69-4,18184821,Basic - Ice buildup in reach-in freezer. **Warning**
261385,6719107,10-17-4,18184823,Basic - In-use knife/knives stored in cracks between pieces of equipment. Observed knife between wall and equipment. **Repeat Violation** **Warning**
261386,6719107,51-18-6,18184815,Basic - No copy of latest inspection report available. **Warning**
261387,6719107,31B-04-4,18184813,Basic - No handwashing sign provided at a hand sink used by food employees in kitchen. **Warning**
261388,6719107,14-31-4,18184816,Basic - Nonfood-grade bags used in direct contact with food. Observed raw pork in to go bag in reach in freezer. **Warning**
261389,6719107,06-04-4,18184807,"Basic - Potentially hazardous (time/temperature control for safety) food thawed at room temperature.
Observed chicken being thawed at room temperature. **Corrective Action Taken** **Warning**"
261390,6719107,23-09-4,18184817,Basic - Soiled reach-in cooler gaskets on front counter and back room. **Warning**
261391,6719107,02D-01-5,18184808,Basic - Working containers of food removed from original container not identified by common name. Observed sugar container not labeled. **Warning**
261392,6719107,50-17-2,18184810,High Priority - Operating with an expired Division of Hotels and Restaurants license. **Corrected On-Site** **Warning**
261393,6719107,35A-05-4,18184822,"High Priority - Roach activity present as evidenced by live roaches found. Observed approximately 5 live roaches in kitchen cabinets over prep table at time of inspection. 
Observed approximately 2 live roaches on prep table in kitchen under cabinets.**Warning**  **Warning**"
261394,6719107,22-02-4,18184809,"Intermediate - Accumulation of food debris/grease on food-contact surface.
Observed soiled interior of reach in coolers.
Observed soiled interior of microwave in kitchen. **Warning**"
261395,6719107,31B-03-4,18184820,"Intermediate - No soap provided at handwash sink in kitchen.
 **Warning**"
261396,6719107,02C-02-4,18184812,"Intermediate - Ready-to-eat, potentially hazardous (time/temperature control for safety) food prepared onsite and held more than 24 hours not properly date marked. Observed cooked chicken in reach in cooler not date marked. **Warning**"
261397,6719107,53B-05-5,18184814,"Intermediate - Required employee training expired for all employees. To order approved program food safety material, call DBPR contracted provider:  Florida Restaurant and Lodging Association (SafeStaff) 866-372-7233. **Warning**"
261890,6627701,14-01-4,18187884,Basic - Bowl or other container with no handle used to dispense food. Observed a glass bowl used to dispense rice inside rice container located under the preparation counter at kitchen area. **Warning**
261891,6627701,50-09-4,18187887,"Basic - Current Hotel and Restaurant license not displayed. Seating License for restaurant establishment is current but observed license posted in display case with an expiration date of October 1, 2018. Operator arrived to establishment with current license and post inside display case. **Corrected On-Site** **Warning**"
261892,6627701,29-09-4,18187892,Basic - Faucet/handle missing at plumbing fixture. Observed at handwash sink located near espresso/coffee machine. **Warning**
261893,6627701,10-17-4,18187888,Basic - In-use knife/knives stored in cracks between pieces of equipment. Observed knife between prep table and reach in cooler unit located at kitchen area. Operator removed knife from between kitchen equipment. **Corrected On-Site** **Warning**
261894,6627701,10-20-4,18187889,"Basic - In-use tongs stored on equipment door handle between uses. Located on door handle of kitchen oven, operator removed. **Corrected On-Site** **Repeat Violation** **Warning**"
261895,6627701,05-09-4,18187886,Basic - No conspicuously located ambient air temperature thermometer in holding unit. None observed inside reach in cooler unit located behind front counter. Cooler unit is used to store sour cream (crema). **Warning**
261896,6627701,14-31-4,18187891,Basic - Nonfood-grade bags used in direct contact with food. Observed corn stored inside regular thank you grocery bags located inside reach in freezer behind front counter. Also non food grade bags used to store and cover dough used to make tortillas. **Warning**
261897,6627701,35B-13-4,18187893,Basic - Screening is not 16-mesh to the inch. Located above back exit door of establishment. **Warning**
261898,6627701,35A-05-4,18187894,High Priority - Roach activity present as evidenced by live roaches found. Observed approximately 8 live roaches crawling from a box containing foam cups. Box was stored on top of steamtable unit located at kitchen area. Operator discarded foam cups and box. **Warning**
261899,6627701,22-02-4,18187885,Intermediate - Accumulation of food debris/grease on food-contact surface. Observed milk steamer wand located at espresso/coffee machine heavily soiled with a build up of milk residue.  **Warning**
261900,6627701,53B-05-5,18187890,"Intermediate - Required employee training expired for all employees. To order approved program food safety material, call DBPR contracted provider:  Florida Restaurant and Lodging Association (SafeStaff) 866-372-7233. Observed employee certificate expired on 7/31/2017. **Warning**"
263580,6606100,35A-03-4,18183748,Basic - Dead roaches on premises....one dead roach in utility closet by the ice machine at hall way . **Warning**
263581,6606100,36-14-4,18183741,Basic - Heavy Grease accumulated  build up under cooking equipment fryer at kitchen. **Warning**
263582,6606100,10-08-4,18183745,Basic - Ice scoop handle in contact with ice in ice bin at front line. Employee properly stored ice scoop at time of inspection. **Corrected On-Site** **Warning**
263583,6606100,03A-02-4,18183743,"High Priority - Potentially hazardous (time/temperature control for safety) food cold held at greater than 41 degrees Fahrenheit.....single serve butter 61° in tall true reach in cooler .  Butter was out side at server station, employee just putting it in reach in cooler from server station. Manager not sure that butter being held less than four hours or more . Manager discarded butter at time of inspection. **Corrective Action Taken** **Repeat Violation** **Warning**"
263584,6606100,03F-02-4,18183744,High Priority - Potentially hazardous (time/temperature control for safety) food identified in the written procedure as a food held using time as a public health control has no time marking ...block of butter by the toaster at bread toast station being held less than four hours. Manager time marked butter at time of inspection. **Corrected On-Site** **Warning**
263585,6606100,08A-05-4,18183738,"High Priority - Raw animal food stored over ready-to-eat food....pan cake batter, waffle batter which is made with fresh eggs above cooked potatoes in reach in cooler at kitchen. Manager properly stored food at time of inspection. **Corrected On-Site** **Warning**"
263586,6606100,35A-05-4,18183747,"High Priority - Roach activity present as evidenced by live roaches found....approximately 12 live roaches inside base board underneath Dishmachine . 2 live roaches detergent bucket underneath Dishmachine , one live roach on the wall by the Dishmachine at kitchen ( Dishmachine area and kitchen same room ). **Warning**"
263587,6606100,01B-02-4,18183742,High Priority - Stop Sale issued on potentially hazardous (time/temperature control for safety) food due to temperature abuse. **Warning**
263588,6606100,31A-02-4,18183739,Intermediate - Handwash sink not accessible for employee use due to being blocked by mop bucket at kitchen. Employee moved mop bucket at time of inspection. **Corrected On-Site** **Warning**
263589,6606100,31A-03-4,18183740,Intermediate - Handwash sink not accessible for employee use due to items stored in the sink....stored containers inside handwashing sink at kitchen. Manager moved containers at time of inspection. **Corrected On-Site** **Warning**
263590,6606100,53A-01-6,18183746,Intermediate - Manager lacking proof of food manager certification.  A list of accredited food manager certification examination providers can be found at http://www.myfloridalicense.com/DBPR/hotels-restaurants/food-lodging/food-manager/ **Warning**
263801,6698606,14-01-4,18188243,"Basic - Bowl or other container with no handle used to dispense food.   Observed bowels used to scoop foods   Cooked pork, cooked chicken, egg rolls  **Admin Complaint**"
263802,6698606,14-09-4,18188249,Basic - Cutting board has cut marks and is no longer cleanable.  In the prep room area **Warning**
263803,6698606,35A-03-4,18188248,"Basic - Dead roaches on premises.  
1/.  Observed approximately 7 dead roaches on the electrical outlet box above the hand sink in the prep room 
2/.  Observed approximately 10 dead roaches above the 3 compartment sink on the shelf 
3/.   Observed 5 dead roaches under the dishwasher 
4/.   Observed 3 dead roaches under the rice cooker  **Warning**"
263804,6698606,36-73-4,18188245,"Basic - Floor soiled/has accumulation of debris.
1/.   Under the prep room table
2/.   Under the front line equipment 
3/.    Under rice cooker
4/.     Under the dishwasher  **Warning**"
263805,6698606,36-31-4,18188251,Basic - Hole in ceiling.   Observed holes in ceiling. Above prep table and above water heater **Admin Complaint**
263806,6698606,05-09-4,18188236,Basic - No conspicuously located ambient air temperature thermometer in holding unit.  In the white reachin cooler **Warning**
263807,6698606,31B-04-4,18188238,Basic - No handwashing sign provided at a hand sink used by food employees.  Prep area hand sink **Warning**
