id,visitid,violation,details_id,obs
272280,6797566,12A-16-4,18185413,"High Priority - - From initial inspection : High Priority - Employee began working with food, handling clean equipment or utensils, or touching unwrapped single-service items without first washing hands.
Female server did not wash hands prior to touching toast     - From follow-up inspection 2018-12-19: Not in operation at this time.  **Time Extended**"
272281,6797566,09-01-4,18185417,"High Priority - - From initial inspection : High Priority - Employee touching ready-to-eat food with their bare hands - food was not being heated as a sole ingredient to 145 degrees F or immediately added to other ingredients to be cooked/heated to the minimum required temperature to allow bare hand contact.  Establishment has no approved Alternative Operating Procedure.
Female employee touched toast to butter with unwashed bare hands.     - From follow-up inspection 2018-12-19: Not in operation at this time.  **Time Extended**"
272282,6797566,03A-02-4,18185405,"High Priority - - From initial inspection : High Priority - Potentially hazardous (time/temperature control for safety) food cold held at greater than 41 degrees Fahrenheit.
On front counter: butter 50°, 60°, 65°. Placed butter dishes in deeper pan of ice. **Corrective Action Taken** **Repeat Violation**     - From follow-up inspection 2018-12-19: Not in operation at this time.  **Time Extended**"
272283,6797566,03B-01-5,18185415,"High Priority - - From initial inspection : High Priority - Potentially hazardous (time/temperature control for safety) food hot held at less than 135 degrees Fahrenheit or above.
In steamtable on cookline: soup 110°. Beans 101°. Beans 110°. Began reheating. **Corrective Action Taken**     - From follow-up inspection 2018-12-19: Not in operation at this time.  **Time Extended**"
272284,6797566,03F-02-4,18185401,High Priority - - From initial inspection : High Priority - Potentially hazardous (time/temperature control for safety) food identified in the written procedure as a food held using time as a public health control has no time marking. Eggs on cookline. Added time. **Corrected On-Site**     - From follow-up inspection 2018-12-19: Not in operation at this time.  **Time Extended**
272285,6797566,08A-18-5,18185422,"High Priority - - From initial inspection : High Priority - Raw animal foods not properly separated from one another based upon minimum required cooking temperature in reach-in freezer - all products not commercially packaged.
In reach in freezer at cookline: pan of raw beef over bag of fries. **Repeat Violation**     - From follow-up inspection 2018-12-19: Not in operation at this time.  **Time Extended**"
272286,6797566,35A-04-4,18185420,"High Priority - - From initial inspection : High Priority - Rodent activity present as evidenced by rodent droppings found.
More than 50 dry hard droppings on floor under dry storage shelves near indoor walk in freezer and walk in cooler.     - From follow-up inspection 2018-12-19: 12 dry hard droppings under dry shelves. Began cleaning.  **Time Extended**"
272287,6797566,01B-13-4,18185410,"High Priority - - From initial inspection : High Priority - Stop Sale issued due to food not being in a wholesome, sound condition.
Meat loaf in reach in cooler with no date mark. Unable to determine date prepared. 
Toast, touched by server with unwashed hands.     - From follow-up inspection 2018-12-19: Not in operation at this time.  **Time Extended**"
272288,6797566,41-27-4,18185402,"High Priority - - From initial inspection : High Priority - Wiping cloth sanitizer solution exceeds the maximum concentration allowed.
In prep area, more than 200 ppm.     - From follow-up inspection 2018-12-19: Not in operation at this time.  **Time Extended**"
272289,6797566,02C-03-4,18185419,"Intermediate - - From initial inspection : Intermediate - Commercially processed ready-to-eat, potentially hazardous (time/temperature control for safety) food opened and held more than 24 hours not properly date marked after opening.
Milk in three reach in coolers. Also, meatloaf in reach in cooler at cookline. Date prepared unknown, stop sale issued.     - From follow-up inspection 2018-12-19: Not in operation at this time.  **Time Extended**"
272290,6797566,22-28-4,18185414,"Intermediate - - From initial inspection : Intermediate - Interior of reach-in cooler soiled with accumulation of food residue.
Interior of reach in cooler on cookline. **Repeat Violation**     - From follow-up inspection 2018-12-19: Not in operation at this time.  **Time Extended**"
272291,6797566,53B-09-4,18185421,"Intermediate - - From initial inspection : Intermediate - Required employee training provided by a third-party employee training program and operator unable to provide original certificate for employees trained.
One photo copy provided.     - From follow-up inspection 2018-12-19: Not in operation at this time.  **Time Extended**"
275738,6796332,14-09-4,18183080,Basic - - From initial inspection : Basic - Cutting board has cut marks and is no longer cleanable. **Warning**     - From follow-up inspection 2018-12-19:  **Time Extended**
275739,6796332,14-25-4,18183089,"Basic - - From initial inspection : Basic - Establishment using wood (other than a hard, close-grained wood) as a food-contact surface. (Mallets and pestle) **Warning**     - From follow-up inspection 2018-12-19:  **Time Extended**"
275740,6796332,36-14-4,18183078,Basic - - From initial inspection : Basic - Grease accumulated on kitchen floor under cooking equipment **Warning**     - From follow-up inspection 2018-12-19:  **Time Extended**
275741,6796332,36-24-5,18183082,Basic - - From initial inspection : Basic - Hole in or other damage to wall. Observed golf ball size hole at screen cover at wall behind coolers at kitchen.  **Warning**     - From follow-up inspection 2018-12-19:  **Time Extended**
275742,6796332,36-47-5,18183074,"Basic - - From initial inspection : Basic - Hood soiled with accumulated grease, dust or food debris.  **Warning**     - From follow-up inspection 2018-12-19:  **Time Extended**"
275743,6796332,36-68-4,18183079,Basic - - From initial inspection : Basic - Hood ventilation system inadequate as evidenced by grease accumulation on walls/ceiling. **Warning**     - From follow-up inspection 2018-12-19:  **Time Extended**
275744,6796332,14-33-4,18183081,Basic - - From initial inspection : Basic - Reach-in freezer and reach in cooler converted into dry storage unit shelves with rust that has pitted the surface. **Warning**     - From follow-up inspection 2018-12-19:  **Time Extended**
275745,6796332,14-67-4,18183075,Basic - - From initial inspection : Basic - Reach-in freezer gasket torn/in disrepair. **Warning**     - From follow-up inspection 2018-12-19:  **Time Extended**
275746,6796332,35A-03-4,18183073,Basic - - From initial inspection : Basic - Two Dead roaches on premises at single door storage unit at gasket and door hinge. Operator removed roaches and cleaned and sanitized surfaces. **Corrected On-Site** **Warning**     - From follow-up inspection 2018-12-19:  **Time Extended**
275747,6796332,36-27-5,18183086,"Basic - - From initial inspection : Basic - Wall soiled with accumulated grease, food debris, and/or dust under three compartment sink. **Repeat Violation** **Warning**     - From follow-up inspection 2018-12-19:  **Time Extended**"
275748,6796332,14-06-4,18183088,Basic - - From initial inspection : Basic - Wood food-contact surface not properly sealed. (Pestle) **Warning**     - From follow-up inspection 2018-12-19:  **Time Extended**
275749,6796332,03A-02-4,18183084,"High Priority - - From initial inspection : High Priority - Potentially hazardous (time/temperature control for safety) food cold held at greater than 41 degrees Fahrenheit. At table above stove, observed Beef shanks and legumes at room temperature at 62°F. Operator stated food was prepared on previous day and was going to be reheated. Advised operator to refrain from storing potentially hazardous food items at room temperature.  **Warning**     - From follow-up inspection 2018-12-19:  **Time Extended**"
275750,6796332,35A-04-4,18183076,High Priority - - From initial inspection : High Priority - Rodent activity present as evidenced by rodent droppings found. Observed approximately 27 dry and hard rodent droppings under front counter and approximately 10 dry and hard rodent droppings at kitchen under preparation table.  **Repeat Violation** **Admin Complaint**     - From follow-up inspection 2018-12-19: Observed approximately three dry and hard rodent droppings on kitchen floor. Operator discarded droppings. **Admin Complaint** **Corrected On-Site**
275751,6796332,05-05-4,18183077,Intermediate - - From initial inspection : Intermediate - Ambient air thermometer in holding unit not accurate within plus or minus 3 degrees Fahrenheit. **Warning**     - From follow-up inspection 2018-12-19:  **Time Extended**
275752,6796332,53A-02-6,18183083,Intermediate - - From initial inspection : Intermediate - Manager lacking proof of food manager certification and no other certified food service manager employed at this location.  A list of accredited food manager certification examination providers can be found at http://www.myfloridalicense.com/DBPR/hotels-restaurants/food-lodging/food-manager/ **Warning**     - From follow-up inspection 2018-12-19:  **Time Extended**
